"","logFC","logCPM","LR","PValue","PAdju_BH","PAdju_bonf","expression","expression_bonf"
"Mcavernosa31122-RA",-1.44323809383262,5.22192352682891,1.36841470182766,0.242084446679742,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31125-RA",1.12252999538025,2.76400126374967,0.865096222927821,0.352316468440745,0.671076694943365,1,"Stable","Stable"
"Mcavernosa31131-RA",-0.274800527456326,4.27534275267718,0.0501339983715425,0.822830270499417,0.939185236563899,1,"Stable","Stable"
"Mcavernosa31132-RA",-0.499242936497197,10.6127617437525,0.549780828751466,0.458407261207684,0.734706084163954,1,"Stable","Stable"
"Mcavernosa31135-RA",-0.443313391318028,5.91725594454248,0.136038359614123,0.712251621936986,0.889091307316015,1,"Stable","Stable"
"Mcavernosa31136-RA",0.207441120050751,7.78865050634587,0.0641892932911752,0.799993078940165,0.929104518221324,1,"Stable","Stable"
"Mcavernosa31139-RA",-2.68100089864203,3.75288834214652,1.80868652538462,0.178665873863528,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31140-RA",-0.903233060446337,3.05935662392262,0.0807471166809188,0.776287483186296,0.916418171816333,1,"Stable","Stable"
"Mcavernosa31143-RA",-1.44717539307974,3.09750577248515,0.557562966692796,0.455243830181038,0.734158749448063,1,"Stable","Stable"
"Mcavernosa31145-RA",1.84601405287098,6.35009363569462,1.69638444097082,0.192761492975708,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31146-RA",-0.615202644031661,2.67741662107986,1.07552579956843,0.299700625757397,0.628166202784882,1,"Stable","Stable"
"Mcavernosa31149-RA",-0.156644421519107,2.71688506223748,0.00537722909159477,0.941543843916043,0.987987627947309,1,"Stable","Stable"
"Mcavernosa31151-RA",-0.903861882734887,6.45233656089496,0.825971648390297,0.363439961345528,0.682272742593857,1,"Stable","Stable"
"Mcavernosa31152-RA",-1.98357001438049,3.42768961289649,1.67066847189403,0.196169022091088,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31156-RA",-0.0827713789080001,2.68803102366793,0.000138802134922678,0.990599994931283,0.998337802284864,1,"Stable","Stable"
"Mcavernosa31157-RA",-1.1659091507937,2.96146307973987,0.446925269778584,0.503798722863462,0.763211509293902,1,"Stable","Stable"
"Mcavernosa31159-RA",-0.430423809350631,7.23632485826643,0.182730572894428,0.669037055342007,0.866655226375438,1,"Stable","Stable"
"Mcavernosa31161-RA",0.0098715266235687,5.97714581362369,9.30237686347368e-05,0.992304616049878,0.998865367590068,1,"Stable","Stable"
"Mcavernosa31165-RA",-3.01904939633659,4.38168798116425,4.1468471766644,0.0417121216923149,0.536381131524782,1,"Stable","Stable"
"Mcavernosa31166-RA",-3.29056871016112,4.07622168291274,1.91327780955603,0.166599608419816,0.595444087631748,1,"Stable","Stable"
"Mcavernosa31167-RA",-0.187943245581902,5.6885708328812,0.015519896719205,0.900856951417509,0.97364077272301,1,"Stable","Stable"
"Mcavernosa31169-RA",-0.687873741270222,6.40620360937543,0.443197633039912,0.505583118244694,0.764781930335237,1,"Stable","Stable"
"Mcavernosa31171-RA",2.17630579816833,2.91691867527843,1.54939655998018,0.213224547069055,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31172-RA",0.423427922938638,3.44959018213841,0.0317416024504027,0.858595962960687,0.952699544142177,1,"Stable","Stable"
"Mcavernosa31174-RA",-1.00903787804985,4.87345536268223,0.530639264214646,0.466338223496832,0.739930115742903,1,"Stable","Stable"
"Mcavernosa31175-RA",-2.78194570535572,5.58995728422228,5.26906976463793,0.0217076098220854,0.495851616952444,1,"Stable","Stable"
"Mcavernosa31184-RA",-0.443571470519005,6.02418227595109,0.202603362868267,0.652627641944681,0.855360963257106,1,"Stable","Stable"
"Mcavernosa31186-RA",0.892698266656808,2.69494259238062,1.69466177528786,0.192987582838299,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31187-RA",-3.70904170139204,3.79212056570865,2.38250966104427,0.122700286783202,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31195-RA",-3.36457413324962,6.40844111313446,5.98535428515762,0.0144251448785208,0.447253963715683,1,"Stable","Stable"
"Mcavernosa31196-RA",-1.43054792082932,4.18305386000549,0.977457420497821,0.322827335255366,0.648117137623141,1,"Stable","Stable"
"Mcavernosa31197-RA",1.35626575907267,3.17562035941405,0.759127682291011,0.383601650162291,0.698373967015636,1,"Stable","Stable"
"Mcavernosa31198-RA",0.881449174587401,4.7584218267112,0.262007046513052,0.608744627911084,0.834837465195517,1,"Stable","Stable"
"Mcavernosa31199-RA",-1.01500002750382,5.3129761801667,0.718405802908169,0.3966673330501,0.707101158487452,1,"Stable","Stable"
"Mcavernosa31202-RA",1.93113754802232,7.11704489530167,1.72345516036738,0.189248896834459,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31207-RA",-1.06859308760437,6.26574835184877,0.964197511406816,0.32613157876319,0.651748828154855,1,"Stable","Stable"
"Mcavernosa31208-RA",-1.34438745901464,4.72372573549301,1.02526073458752,0.311274389990438,0.639290728372478,1,"Stable","Stable"
"Mcavernosa31212-RA",0.271291865429345,8.52111932982028,0.096570489991592,0.755984655499518,0.905613803745578,1,"Stable","Stable"
"Mcavernosa31213-RA",-1.2250959500365,5.41848120657361,0.805257853297778,0.369525992453803,0.686724477953619,1,"Stable","Stable"
"Mcavernosa31214-RA",-0.11401557992409,8.18412429314587,0.0144117638453061,0.904444327447009,0.97502258574634,1,"Stable","Stable"
"Mcavernosa31215-RA",0.550195355560936,8.37149688506297,0.373582098007674,0.541058163020742,0.78750348409077,1,"Stable","Stable"
"Mcavernosa31216-RA",1.24032282300858,4.10950900926784,0.482261010349921,0.487399952909223,0.754455074247824,1,"Stable","Stable"
"Mcavernosa31218-RA",2.8935905359374,3.21891992903049,3.14729402920465,0.0760529863949995,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31219-RA",-1.3917842820295,2.77511750437234,0.953459647768029,0.328840234409216,0.652113249029742,1,"Stable","Stable"
"Mcavernosa31223-RA",-0.100734343440006,2.96882594611594,0.00260713937768742,0.959277586654197,0.994535815919435,1,"Stable","Stable"
"Mcavernosa31224-RA",0.823845761189799,8.32804371552573,1.56793817065301,0.210506694116094,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31225-RA",2.16936315600434,2.9993497109934,1.4871583908715,0.22265787546957,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31228-RA",-1.9999661530308,6.94900412336881,3.70613630989424,0.0542127460570893,0.555725775133094,1,"Stable","Stable"
"Mcavernosa31229-RA",-1.73230124485842,6.99203402661117,4.69914681720046,0.0301775943541703,0.529417567868049,1,"Stable","Stable"
"Mcavernosa31230-RA",-1.28056336775232,2.71652868985224,1.68249100529839,0.194593785084943,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31231-RA",0.824854271618636,2.85063409508616,0.113776638442091,0.735884783705472,0.899649924812549,1,"Stable","Stable"
"Mcavernosa31232-RA",-0.858864253973726,3.13082864594569,0.223805105948077,0.636155788653397,0.849813447469556,1,"Stable","Stable"
"Mcavernosa31234-RA",0.533055504450188,2.66923371417167,1.31465466201125,0.251553629617435,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31240-RA",-0.0827713789080001,2.68803102366793,0.000138802134922678,0.990599994931283,0.998337802284864,1,"Stable","Stable"
"Mcavernosa31241-RA",-1.7327955411315,6.65009182588521,1.60029232356308,0.205861789144558,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31243-RA",0.17929041440248,4.50259550610378,0.0162439990302978,0.89858270293682,0.972162705389346,1,"Stable","Stable"
"Mcavernosa31244-RA",-1.13354270060499,8.11088148495813,1.60672599313163,0.204952637884322,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31245-RA",-1.62571464340945,3.61004093302471,1.47265406651528,0.224927408235359,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31247-RA",1.83485432407727,2.76951014381884,2.37190227032807,0.123536433939418,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31248-RA",0.523447637793317,2.70896506626828,0.455899488260032,0.49954661412575,0.760089537637685,1,"Stable","Stable"
"Mcavernosa31250-RA",-0.916803206598647,2.82602519387916,0.446717089678468,0.503898093122303,0.763211509293902,1,"Stable","Stable"
"Mcavernosa31270-RA",-0.0303929002735014,8.00419965527108,0.00144153993052143,0.969713501399346,0.996963895560221,1,"Stable","Stable"
"Mcavernosa31274-RA",-1.38750263037204,3.2679514486891,0.237701343450012,0.625871277319529,0.843715641639934,1,"Stable","Stable"
"Mcavernosa31276-RA",0.533055504450188,2.66923371417167,1.31465466201125,0.251553629617435,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31277-RA",-1.25943459932257,3.08965771009619,0.28044452867927,0.596410004853511,0.826661177839753,1,"Stable","Stable"
"Mcavernosa31280-RA",0.250661777743005,4.75357219784187,0.0234610699424707,0.87826416083958,0.962395975899691,1,"Stable","Stable"
"Mcavernosa31281-RA",3.70656451678305,3.27638041818639,2.77282531445461,0.0958767970447086,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31283-RA",2.95441014093599,2.94481719315727,1.20638219381676,0.272049804568138,0.617456193627304,1,"Stable","Stable"
"Mcavernosa31284-RA",0.0233654377407396,2.72347939392961,0.061836593634224,0.803616329154001,0.930330299162032,1,"Stable","Stable"
"Mcavernosa31286-RA",-0.169932624462082,6.70230084586813,0.0363491793332749,0.848796204267784,0.94850110734521,1,"Stable","Stable"
"Mcavernosa31287-RA",0.977310147817389,4.06053580016897,0.283302262388998,0.594544920649356,0.825750506538061,1,"Stable","Stable"
"Mcavernosa31288-RA",1.2816884784999,9.20944570278418,2.63477518043059,0.104546859261517,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31290-RA",1.55674339586817,3.17012799158982,0.547480358073924,0.459349049933511,0.735116694262137,1,"Stable","Stable"
"Mcavernosa31292-RA",3.69463483529808,3.18241505661017,1.60426442375133,0.205299925165728,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31301-RA",1.19128785311786,5.92711920584603,0.857190838976326,0.354526011162621,0.673424590499445,1,"Stable","Stable"
"Mcavernosa31303-RA",-0.729790045209337,2.68729277313924,1.16529192942696,0.280370738317548,0.624916755652452,1,"Stable","Stable"
"Mcavernosa31304-RA",-1.05105524471571,5.07773627198798,0.52258644169515,0.46974046015093,0.741943736680881,1,"Stable","Stable"
"Mcavernosa31305-RA",1.86160079709188,2.76506086118436,4.36927951988011,0.0365924606251776,0.533454070116035,1,"Stable","Stable"
"Mcavernosa31312-RA",0.162795059175789,2.66117002307,0.400416929017966,0.526874015911059,0.778689188954408,1,"Stable","Stable"
"Mcavernosa31313-RA",1.68135125274747,2.77182263416624,0.691461971553126,0.40566755474299,0.711624447055976,1,"Stable","Stable"
"Mcavernosa31316-RA",0.523447637793317,2.70896506626828,0.455899488260032,0.49954661412575,0.760089537637685,1,"Stable","Stable"
"Mcavernosa31321-RA",-2.05241567085764,6.02742152718952,2.01779479475346,0.155464775262846,0.587518856012523,1,"Stable","Stable"
"Mcavernosa31323-RA",1.03147441690138,3.64677195105884,0.271729861923053,0.602173719895601,0.829814302216783,1,"Stable","Stable"
"Mcavernosa31324-RA",-0.215248930364818,8.5324441360479,0.0914385492288936,0.762356242615063,0.909645922428639,1,"Stable","Stable"
"Mcavernosa31325-RA",-0.959986375061269,3.90622953039252,0.368996103349099,0.543551986930687,0.788713515362482,1,"Stable","Stable"
"Mcavernosa31326-RA",-0.0378446508853154,5.95349094792598,0.000855984266081578,0.976659454719719,0.998337802284864,1,"Stable","Stable"
"Mcavernosa31328-RA",2.41992876220815,5.66481714096383,2.83525312929519,0.0922162692390959,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31329-RA",-1.35241914383363,2.7144744165293,2.70826548974168,0.0998294818376633,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31331-RA",-2.31871495101729,7.51022997257041,4.30857716601058,0.0379206654398294,0.535257396341628,1,"Stable","Stable"
"Mcavernosa31333-RA",-0.393611436614098,4.26532813895709,0.093275822816711,0.760053214921279,0.90840788844303,1,"Stable","Stable"
"Mcavernosa31334-RA",-2.7121946883702,4.64502494304459,3.96287702340691,0.046514140284727,0.544628903340568,1,"Stable","Stable"
"Mcavernosa31337-RA",-2.31039380064913,2.83023257069768,2.05345623077536,0.15186110490018,0.587518856012523,1,"Stable","Stable"
"Mcavernosa31344-RA",-3.21535220308107,5.66495879653635,5.55223798494027,0.0184570731101046,0.486751809162506,1,"Stable","Stable"
"Mcavernosa31346-RA",1.84145320921432,7.9647736605807,3.04903874313711,0.0807849441389391,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31347-RA",0.957518756831562,5.00929394664619,0.405601709223767,0.524210388462895,0.777077404481217,1,"Stable","Stable"
"Mcavernosa31348-RA",2.17263925582045,2.79877986145818,5.37790432435996,0.0203933608258056,0.486751809162506,1,"Stable","Stable"
"Mcavernosa31349-RA",0.913938021049453,4.46260213565955,0.274222321468288,0.600513363809366,0.829260528842754,1,"Stable","Stable"
"Mcavernosa31352-RA",-0.344401927094645,5.36987296778885,0.060896774562039,0.805084125163583,0.930596867124569,1,"Stable","Stable"
"Mcavernosa31354-RA",1.86160079709188,2.76506086118436,4.36927951988011,0.0365924606251776,0.533454070116035,1,"Stable","Stable"
"Mcavernosa31358-RA",1.69401428433583,2.91351603835589,0.770048372929627,0.380202088188753,0.69576433074216,1,"Stable","Stable"
"Mcavernosa31359-RA",-1.03337017117907,5.46395743260068,0.414210360731612,0.519840191311182,0.774481875447474,1,"Stable","Stable"
"Mcavernosa31360-RA",0.866170088277101,2.80778895677251,0.460912651189537,0.497197753081131,0.760089537637685,1,"Stable","Stable"
"Mcavernosa31368-RA",-1.90662887544893,3.52695704498518,0.92858038796903,0.335232082258091,0.65757082626403,1,"Stable","Stable"
"Mcavernosa31373-RA",0.591701290545627,3.93174645461696,0.154395255220855,0.694369989278447,0.879333449673142,1,"Stable","Stable"
"Mcavernosa31374-RA",-2.17566306655285,5.88259677261843,2.80492088816268,0.0939754800394041,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31376-RA",-0.615202161509842,2.67741660273979,1.07552484547718,0.299700840116684,0.628166202784882,1,"Stable","Stable"
"Mcavernosa31377-RA",0.880734804877471,2.67992073805344,2.20435635686543,0.137621324440187,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31379-RA",2.10529863417751,3.3710062418211,0.536365666439356,0.463942827166105,0.738399071462472,1,"Stable","Stable"
"Mcavernosa31380-RA",-3.96248737603026,3.21964958231285,4.37467894459031,0.0364767014308309,0.533454070116035,1,"Stable","Stable"
"Mcavernosa31381-RA",2.68633277486637,7.07828137276187,5.23982586542699,0.0220754835037727,0.497808891351884,1,"Stable","Stable"
"Mcavernosa31385-RA",1.15259681714327,2.73665273852772,1.1866973250462,0.275996758628759,0.621517979737515,1,"Stable","Stable"
"Mcavernosa31386-RA",0.880735559175074,2.67992071976069,2.20438476931692,0.137618788707402,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31388-RA",0.880735559175074,2.67992071976069,2.20438476931692,0.137618788707402,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31389-RA",0.113565176442319,6.28427855683433,0.00793588364764375,0.929015489347033,0.984438202766056,1,"Stable","Stable"
"Mcavernosa31390-RA",3.83706672226024,3.18256604096991,3.04163463727581,0.0811541589028191,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31391-RA",0.977730656060016,4.67835029004109,0.621441865668281,0.430511983861807,0.721778167198216,1,"Stable","Stable"
"Mcavernosa31392-RA",1.34646845021004,2.70099566789944,3.47213676600021,0.0624106424457778,0.555725775133094,1,"Stable","Stable"
"Mcavernosa31394-RA",0.0795284458811655,7.28157244944317,0.00658099968081416,0.93534384761641,0.987282710894471,1,"Stable","Stable"
"Mcavernosa31395-RA",0.00813751644697187,2.74674597235241,0.000732538624833801,0.978407530959322,0.998337802284864,1,"Stable","Stable"
"Mcavernosa31396-RA",1.11625308551463,3.30787522123283,0.633880089495907,0.425935633360438,0.721778167198216,1,"Stable","Stable"
"Mcavernosa31406-RA",-1.86730889040732,4.85548184098399,1.31452579716549,0.251576867132428,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31408-RA",1.17948581907238,2.70543877018591,2.63905377905704,0.104265627046008,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31412-RA",-0.69792619218129,2.8182903791318,0.26446765267605,0.607067297675355,0.833824148352401,1,"Stable","Stable"
"Mcavernosa31415-RA",0.211663063455764,6.06004042575606,0.0338811155462828,0.853959924596293,0.95101264462895,1,"Stable","Stable"
"Mcavernosa31416-RA",0.221732368888561,6.33470900426424,0.018781422025981,0.890994966241896,0.968586073411324,1,"Stable","Stable"
"Mcavernosa31417-RA",0.880735559175074,2.67992071976069,2.20438476931692,0.137618788707402,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31418-RA",-3.85306121187224,3.44506877683761,4.47183580345113,0.0344579499878256,0.533454070116035,1,"Stable","Stable"
"Mcavernosa31422-RA",0.990366384395257,2.71019045039358,1.76392085379946,0.184136214178054,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31426-RA",0.423468568954742,2.76603987043418,0.133070604142722,0.715269336760598,0.890071223887155,1,"Stable","Stable"
"Mcavernosa31427-RA",1.24039290134928,5.90257251667265,1.02347569186178,0.311695981627308,0.639777689280378,1,"Stable","Stable"
"Mcavernosa31428-RA",-2.03098266131007,2.80653375700956,0.695599311870884,0.404266351923287,0.711318944642602,1,"Stable","Stable"
"Mcavernosa31430-RA",1.77432965202744,3.50824124037562,1.12078892040361,0.289748642392458,0.628166202784882,1,"Stable","Stable"
"Mcavernosa31431-RA",0.767893734605073,7.20064567060808,0.751279524798825,0.386071427788758,0.699724040448756,1,"Stable","Stable"
"Mcavernosa31433-RA",0.685988315047162,2.75518480198019,0.390687034635892,0.531938488141663,0.782140357194793,1,"Stable","Stable"
"Mcavernosa31435-RA",-2.14569945150105,3.55082294887008,0.876868758546435,0.349060737790666,0.669126633848203,1,"Stable","Stable"
"Mcavernosa31436-RA",1.26497130310786,2.79329430789063,1.97988183571272,0.159402855688494,0.587518856012523,1,"Stable","Stable"
"Mcavernosa31437-RA",-0.622559115821118,3.19094952337308,0.0590025802619509,0.808079404752598,0.932296863455268,1,"Stable","Stable"
"Mcavernosa31439-RA",-0.428933169612933,6.08084093843663,0.144384569831303,0.703960486578159,0.883452347385699,1,"Stable","Stable"
"Mcavernosa31444-RA",-1.07235468179893,7.69236055771276,1.2456530155961,0.264384354725746,0.609132813309449,1,"Stable","Stable"
"Mcavernosa31446-RA",1.76046751738409,2.81995116699977,0.870420481951836,0.350838927774169,0.670059892755215,1,"Stable","Stable"
"Mcavernosa31447-RA",0.533055504450188,2.66923371417167,1.31465466201125,0.251553629617435,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31448-RA",2.26757066028596,2.87027555709018,5.16735025674646,0.0230152960120653,0.50096165136994,1,"Stable","Stable"
"Mcavernosa31449-RA",0.395575053327963,5.53713683406155,0.102170688300571,0.749240111286716,0.903665130330149,1,"Stable","Stable"
"Mcavernosa31451-RA",-3.13728715947933,4.94522005669459,2.28688919196417,0.130471189569434,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31453-RA",0.533055504450188,2.66923371417167,1.31465466201125,0.251553629617435,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31455-RA",-0.49624062548092,3.40085963930845,0.0857759865966159,0.769617410131662,0.913461944808007,1,"Stable","Stable"
"Mcavernosa31457-RA",-0.99363574951678,2.91217516592465,0.239952808029914,0.624240201366828,0.842576175738571,1,"Stable","Stable"
"Mcavernosa31458-RA",0.039509111354846,7.082755407724,0.00141964488374668,0.969944277333825,0.996980553186062,1,"Stable","Stable"
"Mcavernosa31459-RA",0.718586545106659,7.06929805015868,0.304322016329667,0.581185505823804,0.816400762438577,1,"Stable","Stable"
"Mcavernosa31460-RA",0.0962163725157267,3.18116757735829,0.000759016270790447,0.978020861396405,0.998337802284864,1,"Stable","Stable"
"Mcavernosa31462-RA",-2.17879692671958,3.81441998201033,1.25654023497006,0.262306994298483,0.606647278999075,1,"Stable","Stable"
"Mcavernosa31463-RA",-0.293847751200695,9.27104874689803,0.172272874962502,0.678099681312749,0.87015904618981,1,"Stable","Stable"
"Mcavernosa31464-RA",-1.12696629173864,5.47079789380674,0.997790990446209,0.317845614533108,0.643601954365976,1,"Stable","Stable"
"Mcavernosa31465-RA",-1.11033070236028,5.15454318799899,0.667776777327653,0.413827799049768,0.717723739076113,1,"Stable","Stable"
"Mcavernosa31466-RA",-1.27738159774347,3.16267094124736,0.51091661122139,0.474742331106764,0.744619483886259,1,"Stable","Stable"
"Mcavernosa31468-RA",-1.76150860312584,4.66974426535144,1.27993014404352,0.257912024228017,0.603088424889044,1,"Stable","Stable"
"Mcavernosa31471-RA",0.533055504450188,2.66923371417167,1.31465466201125,0.251553629617435,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31477-RA",1.55339246667696,2.73556249456247,3.51773877623717,0.0607152301151373,0.555725775133094,1,"Stable","Stable"
"Mcavernosa31479-RA",1.55339246667696,2.73556249456247,3.51773877623717,0.0607152301151373,0.555725775133094,1,"Stable","Stable"
"Mcavernosa31488-RA",1.13968607174476,2.69050735134438,2.89730653182596,0.0887276983607761,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31490-RA",-1.05338777910469,4.72244470915246,0.32009878785151,0.571548283126143,0.809309421236231,1,"Stable","Stable"
"Mcavernosa31494-RA",1.1470859256275,11.1609477608171,5.2886854574124,0.0214644164138854,0.495851616952444,1,"Stable","Stable"
"Mcavernosa31495-RA",-0.283978600606258,7.04685148909391,0.0685340146593063,0.793483333572435,0.926483848774181,1,"Stable","Stable"
"Mcavernosa31498-RA",-0.78245440494297,4.98036865665549,0.25304572776248,0.614938605070628,0.838219168402062,1,"Stable","Stable"
"Mcavernosa31500-RA",0.880735559175074,2.67992071976069,2.20438476931692,0.137618788707402,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31501-RA",-0.4169991105465,5.64252451010194,0.129590880924514,0.718856605193992,0.89196656863947,1,"Stable","Stable"
"Mcavernosa31505-RA",0.220588862175986,6.96436022630188,0.0398165456791872,0.841839702176318,0.945255647545972,1,"Stable","Stable"
"Mcavernosa31506-RA",0.370244695141013,4.51187379773421,0.0901873491244451,0.763939115012961,0.910599223889658,1,"Stable","Stable"
"Mcavernosa31508-RA",-3.02016719788447,4.56722426827463,7.26892611559887,0.00701577379840022,0.353042855508667,1,"Stable","Stable"
"Mcavernosa31510-RA",0.533055504450188,2.66923371417167,1.31465466201125,0.251553629617435,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31516-RA",-1.73643636336432,2.85429530550022,0.557926451375216,0.455096915318176,0.734087779652624,1,"Stable","Stable"
"Mcavernosa31520-RA",-0.0820919485267781,2.72714122624462,0.000379431531279284,0.984458987589048,0.998337802284864,1,"Stable","Stable"
"Mcavernosa31524-RA",-1.27709850875423,3.44892480464616,0.487449340267775,0.485067306848429,0.75259942009798,1,"Stable","Stable"
"Mcavernosa31525-RA",2.20496966121784,2.7999912206022,4.1840130063187,0.0408069673260718,0.536381131524782,1,"Stable","Stable"
"Mcavernosa31527-RA",1.86160079709188,2.76506086118436,4.36927951988011,0.0365924606251776,0.533454070116035,1,"Stable","Stable"
"Mcavernosa31529-RA",-0.615202644031661,2.67741662107986,1.07552579956843,0.299700625757397,0.628166202784882,1,"Stable","Stable"
"Mcavernosa31530-RA",-0.0267907583296146,2.92874326490974,5.76669955592024e-05,0.993941019565452,0.999270484542503,1,"Stable","Stable"
"Mcavernosa31531-RA",0.915890535647591,3.91517363205793,0.331161885266107,0.564975727569839,0.804576692541478,1,"Stable","Stable"
"Mcavernosa31536-RA",-0.359261132033613,3.84939805046703,0.0531775221973962,0.817623609752844,0.936548237023987,1,"Stable","Stable"
"Mcavernosa31537-RA",-0.868043957260655,5.93812882833177,0.522871281256997,0.469619438517341,0.741943736680881,1,"Stable","Stable"
"Mcavernosa31539-RA",-1.56843328170039,3.0996703165531,0.399020065288846,0.527595770299917,0.77928975757238,1,"Stable","Stable"
"Mcavernosa31541-RA",-0.16237054358247,5.16287660108715,0.0164435455578698,0.897965069030629,0.972022605981046,1,"Stable","Stable"
"Mcavernosa31542-RA",-0.502848529179217,4.58274510089387,0.210228548014936,0.64658832939112,0.853237802011747,1,"Stable","Stable"
"Mcavernosa31543-RA",5.42624351482536,4.37902757201619,4.79262798456223,0.0285817865636341,0.522428805088767,1,"Stable","Stable"
"Mcavernosa31551-RA",0.880735559175074,2.67992071976069,2.20438476931692,0.137618788707402,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31557-RA",-0.205871116179982,2.75505536392896,0.00820097247610185,0.927842835804701,0.984291866023489,1,"Stable","Stable"
"Mcavernosa31558-RA",-0.159890460895729,8.97640297740054,0.04749829584145,0.827475052250187,0.940231364416636,1,"Stable","Stable"
"Mcavernosa31560-RA",0.322355977775861,3.10123727009626,0.0178573163958973,0.89369415584522,0.97031140001668,1,"Stable","Stable"
"Mcavernosa31561-RA",-1.35951385215894,8.2564380796689,2.57462989484459,0.108589496654068,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31562-RA",5.42011946636069,8.76389178523051,9.01267785711592,0.00268113308107554,0.216024936515098,1,"Stable","Stable"
"Mcavernosa31563-RA",0.880735559175074,2.67992071976069,2.20438476931692,0.137618788707402,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31566-RA",1.57493100468217,6.16335220097645,0.684845716165658,0.407923096522763,0.712989513009909,1,"Stable","Stable"
"Mcavernosa31567-RA",0.533055504450188,2.66923371417167,1.31465466201125,0.251553629617435,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31569-RA",1.059121328821,3.21026932360973,0.346115293891101,0.55632044874596,0.798298807938963,1,"Stable","Stable"
"Mcavernosa31572-RA",-0.162384297335958,6.62473767276767,0.0274074950420413,0.868509452236285,0.958218778253534,1,"Stable","Stable"
"Mcavernosa31573-RA",1.26497130310786,2.79329430789063,1.97988183571272,0.159402855688494,0.587518856012523,1,"Stable","Stable"
"Mcavernosa31575-RA",-0.667734035819951,2.71178296899797,0.263473233408295,0.60774397515534,0.833993019752578,1,"Stable","Stable"
"Mcavernosa31578-RA",-3.3093434127891,3.04910127291479,1.43067109909967,0.231654945990063,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31579-RA",0.731915324219557,4.74687214490237,0.100628448546894,0.751076770713452,0.904706110177567,1,"Stable","Stable"
"Mcavernosa31582-RA",2.1106287950965,2.87508201509834,1.01328958491222,0.314116044076778,0.641439135421361,1,"Stable","Stable"
"Mcavernosa31583-RA",-2.31994211341221,3.00343000870765,0.687581916257627,0.406988080395906,0.71264448872682,1,"Stable","Stable"
"Mcavernosa31584-RA",0.533055504450188,2.66923371417167,1.31465466201125,0.251553629617435,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31585-RA",-0.661020787317148,3.67333662020214,0.126094673093458,0.722516086847624,0.893698771630389,1,"Stable","Stable"
"Mcavernosa31586-RA",-2.9121274685662,3.9988896322618,2.08644818459231,0.148611229868883,0.581226692800887,1,"Stable","Stable"
"Mcavernosa31587-RA",-3.25756297037742,5.44463286449558,4.37743897500966,0.0364176768001556,0.533454070116035,1,"Stable","Stable"
"Mcavernosa31588-RA",-2.24404001702035,4.39100501962172,1.58929525960806,0.207426850454148,0.597224565178458,1,"Stable","Stable"
"Mcavernosa31589-RA",0.880735559175074,2.67992071976069,2.20438476931692,0.137618788707402,0.557251689217917,1,"Stable","Stable"
"Mcavernosa31590-RA",-2.48575152503393,4.28072337585845,3.15297250277212,0.0757887852191563,0.557251689217917,1,"Stable","Stable"
