"","logFC","logCPM","LR","PValue","PAdju_BH","PAdju_bonf"
"Mcavernosa14580",3.25653710924324,4.84000130415519,1.60423608546031,0.205303927276885,0.769468066539235,1
"Mcavernosa14581",5.97538337731287,2.34678917989152,0.872914258792567,0.350149780094971,0.851751293937918,1
"Mcavernosa14582",2.83260278936696,0.722097014199117,0.4148712868414,0.519507330266731,0.851751293937918,1
"Mcavernosa14583",0,0.346692925437365,0,1,1,1
"Mcavernosa14584",0,0.346692925437365,0,1,1,1
"Mcavernosa14585",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14586",3.37474893982436,0.907092288913867,0.247576570191375,0.618786681820622,0.851751293937918,1
"Mcavernosa14587",6.26162415345819,2.55208059209305,1.14483947915538,0.284632038808582,0.851751293937918,1
"Mcavernosa14588",0,0.346692925437365,0,1,1,1
"Mcavernosa14589",0,0.346692925437365,0,1,1,1
"Mcavernosa14591",8.00326668371058,4.05544174116213,2.98177283328261,0.0842069910369905,0.510479587733998,1
"Mcavernosa14593",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14594",-1.34495547777983,3.0048087344634,0.195072506453641,0.658727925334663,0.851751293937918,1
"Mcavernosa14595",-0.401406933300548,1.44312355994235,0.0119169690954115,0.913071722503485,1,1
"Mcavernosa14596",2.74012697484124,3.4832873036244,0.572465713736682,0.449280767712622,0.851751293937918,1
"Mcavernosa14598",8.97102760147969,4.96607175080593,4.58972607130735,0.0321641543485199,0.337354794997501,1
"Mcavernosa14599",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14600",-5.50649113081639,3.88685485816178,5.23351007201803,0.0221557774365907,0.273027778747627,1
"Mcavernosa14602",8.92050813807737,4.91760028415819,4.45647357640094,0.0347692057931924,0.352325761161452,1
"Mcavernosa14603",-0.0978801688299831,4.20230205759389,0.00188794015485338,0.965342475666459,1,1
"Mcavernosa14606",0,0.346692925437365,0,1,1,1
"Mcavernosa14615",0,0.346692925437365,0,1,1,1
"Mcavernosa14616",-3.0464802150486,0.805237570087106,1.35674193835071,0.244102931131701,0.813621778480199,1
"Mcavernosa14617",0.737152853820859,6.41273650586505,0.229212632223306,0.632108265347502,0.851751293937918,1
"Mcavernosa14621",-4.56569961619317,0.716159900100433,3.50378732697458,0.061228655948294,0.432574906373417,1
"Mcavernosa14622",7.77100152570625,3.8425686392529,2.37539928715078,0.123260078645078,0.617446482524451,1
"Mcavernosa14623",-1.54962928531708,1.0731783078438,0.271451630799307,0.602359664305806,0.851751293937918,1
"Mcavernosa14624",7.47613651477223,3.57732974870863,2.349226510155,0.125345187921022,0.623138751494611,1
"Mcavernosa14625",3.27433206512069,6.95098583954767,3.90581883488928,0.0481191731714813,0.410827518333882,1
"Mcavernosa14626",3.47862933024956,8.35745624999984,5.7632386768897,0.0163648802767429,0.22917761509915,1
"Mcavernosa14627",1.77362012603986,0.527078394397798,0.186148789019195,0.666141464975674,0.851751293937918,1
"Mcavernosa14628",2.98295147858596,0.746304612710989,0.45736984082847,0.498855753649527,0.851751293937918,1
"Mcavernosa14631",3.71589821717553,1.02839289077211,0.386676455849547,0.534051591643201,0.851751293937918,1
